"","""PERM00317""","Manufacturing Manager","",0,"",1,1,1,1,1,1,"",1,"","","",1,1
"","""PERM00318""","Manufacturing User",1,0,"",1,1,1,1,1,1,"",1,"","","",1,1
"","""PERM00313""","HR User",1,0,"[""Branch"",""Company"",""Department"",""Designation"",""Fiscal Year"",""Salary Slip""]",1,1,1,0,1,0,0,1,0,0,0,1,1
"","""PERM00314""","HR Manager",0,0,"",1,1,1,1,1,1,1,1,0,0,0,1,1
"","""PERM00315""","Employee",1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0
"","""PERM00316""","Administrator",1,0,"",1,1,1,1,0,0,0,0,0,0,0,0,0
"","""PERM00309""","HR User",1,0,"[""Branch"",""Company"",""Department"",""Designation"",""Fiscal Year"",""Salary Slip""]",1,1,1,0,1,0,0,1,0,0,0,1,1
"","""PERM00310""","HR Manager",0,0,"",1,1,1,1,1,1,1,1,0,0,0,1,1
"","""PERM00311""","Employee",1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0
"","""PERM00312""","Administrator",1,0,"",1,1,1,1,"","","","","","","","",""
"","""PERM00307""","HR User","",0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00308""","HR Manager","",0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00304""","HR User",1,0,"",1,1,1,"",0,"",0,1,"","","",1,1
"","""PERM00305""","HR Manager","",0,"",1,1,1,"",0,"",0,1,"","","",1,1
"","""PERM00301""","HR User",1,0,"[""Branch"",""Company"",""Department"",""Designation"",""Fiscal Year"",""Salary Slip""]",1,1,1,0,1,"",0,1,"","","",1,1
"","""PERM00302""","HR Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00303""","Employee",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00300""","HR Manager","",0,"",1,1,1,"","","","","","","","","",""
"","""PERM00296""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00297""","HR Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00298""","Employee",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00295""","HR User","",0,"",1,1,1,"",0,"","",0,"","","","",""
"","""PERM00294""","HR User",1,0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00287""","Employee",1,0,"[""Company"",""Employee"",""Fiscal Year"",""Leave Application""]",1,1,1,0,"","","",1,"","","",1,1
"","""PERM00288""","HR Manager","",0,"",1,1,1,1,1,1,1,1,1,0,1,1,1
"","""PERM00289""","All","",1,"",1,"",0,0,0,0,0,"","","","","",""
"","""PERM00290""","HR User",1,0,"[""Company""]",1,1,1,1,1,1,1,1,0,"",1,1,1
"","""PERM00291""","Leave Approver",1,0,"[""Company"",""User""]",1,1,0,0,1,0,1,1,"","","",1,1
"","""PERM00292""","HR User","",1,"",1,1,0,0,0,0,0,1,"","","","",""
"","""PERM00293""","Leave Approver","",1,"",1,1,0,0,0,0,0,1,"","","","",""
"","""PERM00285""","HR User",1,0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00286""","HR Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00284""","HR User",1,0,"",1,1,1,1,"","","",1,"","","",1,1
"","""PERM00283""","HR User",1,0,"",1,1,1,1,"","","",1,"","","",1,1
"","""PERM00282""","System Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00279""","HR Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00278""","HR Manager","",0,"",1,1,1,"","","","",1,"","","",1,1
"","""PERM00275""","Employee",1,0,"[""Company"",""Employee"",""Expense Claim"",""Fiscal Year""]",1,1,1,0,"","","",1,"","","",1,1
"","""PERM00276""","Expense Approver",1,0,"[""Expense Claim"",""User""]",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00277""","HR User",1,0,"[""Company"",""Expense Claim"",""Fiscal Year""]",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00273""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00274""","HR Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00270""","Employee",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00271""","HR User",1,0,"[""Branch"",""Company"",""Department"",""Designation""]",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00272""","HR Manager","",0,"",1,1,1,1,0,"",0,1,"","",1,1,1
"","""PERM00269""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00268""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00267""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00266""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00265""","Administrator",0,0,"",1,1,1,0,0,0,0,0,0,0,0,0,0
"","""PERM00262""","HR User",1,0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00263""","Material User",1,0,"",1,0,0,0,0,0,0,0,0,0,1,0,0
"","""PERM00264""","HR Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00259""","System Manager","",0,"",1,1,1,1,1,1,"",1,"","","",1,1
"","""PERM00260""","HR User",1,0,"",1,1,1,1,1,1,"",1,"","","",1,1
"","""PERM00261""","HR Manager","",0,"",1,1,1,1,1,1,"",1,"","","",1,1
"","""PERM00258""","HR User",1,0,"",1,1,1,"","","","",1,"","","",1,1
"","""PERM00255""","Employee",1,0,"",1,1,1,0,0,0,"",1,"","","",1,1
"","""PERM00256""","System Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00257""","HR User",1,0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00253""","System Manager","",0,"",1,"","","","","","",1,"","","",1,1
"","""PERM00254""","All",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00247""","Manufacturing Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00248""","Purchase Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00249""","Purchase User",1,0,"",1,1,1,0,0,0,1,1,"","","",1,1
"","""PERM00250""","Material User",1,0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00251""","Supplier",1,0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00252""","Purchase Manager","",1,"",1,1,"","","","","","","","","","",""
"","""PERM00243""","Purchase User","",0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00244""","Purchase Master Manager","",0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00245""","Material User",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00246""","Accounts User",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00242""","Quality Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00237""","Material User",1,0,"",1,0,0,0,0,0,0,1,"","","",0,0
"","""PERM00238""","Purchase Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00239""","Purchase User",1,0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00240""","Supplier",1,0,"",1,"","",0,"",0,"",1,"","","",1,1
"","""PERM00241""","Purchase Manager","",1,"",1,1,"","","","","","","","","","",""
"","""PERM00236""","System Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00231""","Accounts User",1,0,"",1,"","",0,"","","",1,"","","",1,1
"","""PERM00232""","Sales User",1,0,"",1,"","",0,"","","",1,"","","",1,1
"","""PERM00233""","Accounts Manager","",0,"",1,1,1,1,"","","",1,"","","",1,1
"","""PERM00234""","Sales Master Manager","",0,"",1,1,1,1,"","","",1,"","","",1,1
"","""PERM00228""","Sales User",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00229""","Accounts Manager","",0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00230""","Sales Master Manager","",0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00224""","Accounts Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00225""","Accounts User",1,0,"",1,1,1,0,1,0,1,1,"","","",1,1
"","""PERM00226""","Customer",1,0,"",1,"","",0,"",0,"",1,"","","",1,1
"","""PERM00227""","Accounts Manager","",1,"",1,1,"","","","","","","","","","",""
"","""PERM00222""","Purchase Manager","",0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00223""","Purchase Master Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00216""","Accounts User",1,0,"",1,1,1,0,1,1,1,1,"","","",1,1
"","""PERM00217""","Purchase User",1,0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00218""","Supplier",1,0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00219""","Accounts Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00220""","Auditor",1,0,"",1,0,0,0,0,0,0,1,"","","",1,1
"","""PERM00221""","Accounts Manager","",1,"",1,1,"","","","","","","","","","",""
"","""PERM00214""","Administrator",0,0,"",1,1,1,1,0,0,0,0,0,0,0,1,0
"","""PERM00215""","All",0,0,"",1,0,0,0,0,0,0,0,0,0,0,1,0
"","""PERM00209""","Accounts Manager","",0,"",1,1,1,1,"","","",1,1,1,"","",""
"","""PERM00210""","Sales Manager","",0,"",1,1,1,1,"","","",1,0,0,"",0,""
"","""PERM00211""","Purchase Manager","",0,"",1,1,1,1,"","","",1,"","","","",""
"","""PERM00212""","Website Manager","",0,"",1,1,1,1,"","","",1,"","","","",""
"","""PERM00213""","System Manager","",0,"",1,1,1,1,"","","",1,1,1,"","",""
"","""PERM00207""","Accounts Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00208""","Accounts User",1,0,"",1,"","",0,0,"","",1,"","","",1,1
"","""PERM00205""","System Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00206""","Accounts Manager","",0,"",1,1,1,1,1,1,1,1,"","","",1,1
"","""PERM00203""","Accounts Manager",0,0,"",1,1,1,0,0,0,0,0,0,0,0,0,0
"","""PERM00204""","Accounts User",0,0,"",1,1,1,0,0,0,0,0,0,0,0,0,0
"","""PERM00201""","Accounts Manager","",0,"",1,1,1,1,0,0,"","","","","","",""
"","""PERM00202""","Accounts User","",0,"",1,1,1,1,0,0,"","","","","","",""
"","""PERM00199""","Accounts Manager","",0,"",1,1,1,"",0,"","",1,"","","",1,1
"","""PERM00200""","Accounts User",1,0,"",1,"","","","","","",1,"","","","",""
"","""PERM00194""","Accounts User",1,0,"",1,0,0,"",0,"",0,1,1,"","",1,1
"","""PERM00195""","Accounts Manager","",0,"",1,0,0,"",0,"",0,1,1,"","",1,1
"","""PERM00192""","System Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00193""","All",1,0,"",1,"","",0,"","","","","","","",1,1
"","""PERM00187""","Accounts Manager","",0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00188""","Accounts User",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00189""","Sales User",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00190""","Purchase User",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00191""","Material User",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00186""","Accounts Manager","",0,"",1,"","","","","","",1,0,"","",1,""
"","""PERM00183""","Accounts User",1,0,"",1,1,1,"",0,"","",1,"","","",1,1
"","""PERM00184""","Accounts Manager","",0,"",1,1,1,"",0,"","",1,"","","",1,1
"","""PERM00185""","All","",1,"",1,"",0,"",0,0,0,1,"","","","",""
"","""PERM00181""","Accounts Manager","",0,"",1,1,1,1,0,0,0,1,"","","",1,1
"","""PERM00182""","Accounts Manager","",2,"",1,"","",0,0,0,"",1,"","","","",""
"","""PERM00180""","Accounts User",0,0,"",1,1,1,"",0,0,0,0,"","","","",""
"","""PERM00179""","Accounts Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00171""","Accounts User",1,0,"",1,1,1,1,0,"",0,1,1,1,"",1,1
"","""PERM00172""","Auditor",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00173""","Sales User",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00174""","Purchase User",1,0,"",1,0,0,0,0,"",0,1,"","","",1,1
"","""PERM00175""","Auditor","",2,"",1,0,0,0,0,0,0,1,"","","","",""
"","""PERM00176""","Accounts Manager",0,0,"",1,1,1,1,0,"",0,1,1,1,1,1,1
"","""PERM00177""","Accounts Manager","",2,"",1,1,0,0,0,0,0,1,"","","","",""
"","""PERM00178""","Accounts User","",2,"",1,0,0,0,0,0,0,1,"","","","",""
"","""PERM00170""","Website Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00168""","Website Manager","",0,"",1,1,1,0,0,0,"",0,"","","",1,1
"","""PERM00169""","All","",1,"",1,"",0,0,0,0,0,0,"","","","",""
"","""PERM00167""","Website Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00166""","Website Manager","",0,"",1,1,1,0,"",0,"",1,1,0,"","",""
"","""PERM00165""","Website Manager","",0,"",1,1,1,1,"",0,"",1,1,"","","",""
"","""PERM00164""","Website Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00163""","Website Manager",0,0,"",1,1,1,1,0,0,0,1,0,0,0,0,0
"","""PERM00162""","System Manager","",0,"",1,1,1,1,"",0,"",1,1,"","","",""
"","""PERM00160""","Website Manager","",0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00161""","Website Manager","",1,"",1,"",0,"",0,0,0,0,"","","","",""
"","""PERM00159""","System Manager","",0,"",1,1,1,"","","","","","","","","",""
"","""PERM00158""","System Manager","",0,"",1,1,1,1,"",0,"",1,1,"","","",""
"","""PERM00157""","Website Manager","",0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00155""","Website Manager","",0,"",1,1,1,1,"","","",1,1,1,1,1,1
"","""PERM00156""","Blogger",1,0,"",1,1,"","","","","","","","","",1,1
"","""PERM00154""","Website Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00151""","Website Manager","",0,"",1,1,1,1,0,"","",1,"","",1,1,1
"","""PERM00152""","Blogger",1,0,"",1,1,1,0,0,"","",1,"","","",1,1
"","""PERM00153""","Guest","",0,"",1,0,"",0,0,"","",1,"","","",1,1
"","""PERM00149""","Website Manager","",0,"",1,1,1,1,"","","",1,"","",1,1,1
"","""PERM00150""","Blogger",1,0,"",1,"","",0,"","","","","","","",1,1
"","""PERM00148""","Website Manager",0,0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00147""","System Manager","",0,"",1,1,1,1,"",1,"","","","","",1,1
"","""PERM00146""","System Manager","",0,"",1,1,1,1,"",1,"","","","","",1,1
"","""PERM00145""","System Manager","",0,"",1,1,1,1,"",1,"","","","","",1,1
"","""PERM00144""","System Manager","",0,"",1,"","","","","","",1,1,"","","",""
"","""PERM00138""","All",1,0,"",1,1,1,1,0,"","",1,0,"","",1,1
"","""PERM00139""","System Manager","",0,"",1,1,1,0,"","","",1,1,"","",1,1
"","""PERM00137""","Administrator",0,0,"",1,1,1,0,0,0,0,0,0,0,0,0,0
"","""PERM00136""","System Manager","",0,"",1,1,1,"","","","","","","","",1,1
"","""PERM00135""","System Manager","",0,"",1,1,1,"","","","","","","","","",""
"","""PERM00132""","All","",0,"",1,"","","","","","","","","","","",""
"","""PERM00133""","All",1,0,"",1,1,1,"","","","","","","","","",""
"","""PERM00134""","System Manager","",0,"",1,1,1,1,"","","",1,1,1,"","",1
"","""PERM00131""","All",0,0,"",1,1,1,1,0,0,0,0,0,0,0,0,0
"","""PERM00130""","Administrator",1,0,"",1,1,1,1,0,0,0,0,0,0,0,0,0
"","""PERM00129""","System Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00126""","System Manager","",0,"",1,1,1,"",0,"",0,1,"","","",1,1
"","""PERM00127""","Administrator","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00128""","All",1,0,"",1,"","","","","","","","","","","",""
"","""PERM00122""","Administrator","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00123""","System Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00124""","Report Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00125""","All",1,0,"",1,"","",0,0,"","",1,"","","",1,1
"","""PERM00120""","Administrator","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00121""","System Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00119""","System Manager","",0,"",1,1,1,"","","","","","","","","",""
"","""PERM00115""","Administrator","",0,"",1,1,1,1,0,0,0,1,"","","",1,1
"","""PERM00116""","System Manager","",0,"",1,1,1,1,0,0,0,1,"","","",1,1
"","""PERM00117""","System Manager","",1,"",1,"",0,0,0,0,0,1,"","","","",""
"","""PERM00118""","Administrator","",1,"",1,1,0,0,0,0,0,1,"","","","",""
"","""PERM00114""","Administrator","",0,"",1,"","","","","","",1,"","","",1,1
"","""PERM00111""","Administrator","",0,"",1,1,1,"",0,"","","","","","",1,1
"","""PERM00112""","System Manager",0,0,"",1,1,0,0,0,0,0,0,0,0,0,1,1
"","""PERM00113""","All",1,0,"",1,"","","","","","","","","","",1,1
"","""PERM00108""","Administrator","",0,"",1,1,1,1,0,0,0,1,"","","",1,1
"","""PERM00109""","System Manager","",0,"",1,"","","","","","","","","","","",""
"","""PERM00106""","System Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00107""","All",1,0,"",1,"","",0,"","","",0,"","","",0,0
"","""PERM00105""","System Manager","",0,"",1,1,1,1,"",0,"","","","","",1,1
"","""PERM00103""","All",1,0,"",1,1,1,0,0,"","",1,"","","",1,1
"","""PERM00104""","System Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00101""","System Manager","",0,"",1,1,1,1,"","","",1,1,0,"","",""
"","""PERM00099""","System Manager","",0,"",1,"","",0,0,0,"",1,"","","",1,1
"","""PERM00100""","Administrator","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00098""","System Manager","",0,"",1,1,1,"",0,"","",0,"","","",1,1
"","""PERM00096""","System Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00097""","Administrator","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00094""","Administrator","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00095""","System Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00089""","Support Team",0,0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00090""","Sales Manager","",0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00091""","Sales User",0,0,"",1,1,1,1,0,"",0,1,"","","",1,1
"","""PERM00092""","Support Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00093""","System Manager","",0,"",1,1,1,1,0,"","",1,"","","",1,1
"","""PERM00088""","System Manager","",0,"",1,1,1,1,0,0,"",1,"","","",1,1
"","""PERM00087""","System Manager","",0,"",1,"","","","","","",1,"","","",1,1
